SiteID,ChooseMe,SiteCode,SiteName,TribTo,RFPID,MouthLat,MouthLon,SiteLat,SiteLon,ParkLat,ParkLon,County,NearTown,TownCardinal,HUC12Watershed,NearRoadCross,AccessContactName,AccessContactPhone,AccessContactEmail,AccessParking,LocationNotes,YearResto,ExpFunction
685,FALSE,UNT20470.Loyalsock,UNT.20470,Loyalsock Creek,,41.45126,-76.2769,41.45045,-76.27795,,,,,,,,,,,,Mouth,,
686,FALSE,UNT22617.Beech,UNT.22617,Beech Creek,,41.09574,-77.64228,41.09395,-77.642909,,,,,,,,,,,,Sawmill Rd.,,
687,FALSE,UNT22676.Beech,UNT.22676,Beech Creek,,41.10876,-77.73533,41.104451,-77.74268,,,,,,,,,,,,Crossing on 364,,
688,FALSE,UNT22813.Marsh,UNT.22813,Marsh Creek,,41.06997,-77.6656,41.06832,-77.67426,,,,,,,,,,,,Bartley Lane,,
689,FALSE,UNT22814.Marsh,UNT.22814,Marsh Creek,,41.06622,-77.6706,41.064456,-77.66892,,,,,,,,,,,,Schenecks Grove Road,,
690,FALSE,UNT22815.Marsh,UNT.22815,Marsh Creek,,41.0637,-77.6747,41.0637,-77.6747,,,,,,,,,,,,Mouth,,
691,FALSE,UNT22816.Marsh,UNT.22816,Marsh Creek,,41.06355,-77.67667,41.06377,-77.67669,,,,,,,,,,,,Upper Polecat Road,,
692,FALSE,UNT22824.Marsh,UNT.22824,Marsh Creek,,41.05243,-77.69361,41.05243,-77.69361,,,,,,,,,,,,Mouth  Howard Divide Road,,
693,FALSE,UNT22827.Marsh,UNT.22827,Marsh Creek,,41.04783,-77.70503,41.049017,-77.707144,,,,,,,,,,,,Bridge on State Rt. 1002,,
694,FALSE,UNT22831.LittleMarsh,UNT.22831,Little Marsh Creek,,41.03952,-77.72054,41.03952,-77.72054,,,,,,,,,,,,at Dennis Rogers Camp,,
695,FALSE,UNT24151.FirstForkSinnemahoning,UNT.24151,First Fork Sinnemahoning Creek,,41.50082,-78.0353,41.50079,-78.03354,,,,,,,,,,,,Adjacent to Rt.872,,
696,FALSE,UNT28103.Nescopeck,UNT.28103,Nescopeck Creek,,41.02782,-76.21484,41.02797,-76.21426,,,,,,,,,,,,Bridge on Karchners Road,,
697,FALSE,UNT28132.Nescopeck,UNT.28132,Nescopeck Creek,,41.001418,-76.133592,41.00166,-76.13349,,,,,,,,,,,,Hollow Road,,
698,FALSE,UNT28281.NorthSusquehannaRiver,UNT.28281,North Branch Susquehanna River,,41.108657,-76.135346,41.11158,-76.1403,,,,,,,,,,,,At Gas Line,,
699,FALSE,UNT28284.NorthSusquehannaRiver,UNT.28284,North Branch Susquehanna River,,41.12493,-76.14244,41.12493,-76.14244,,,,,,,,,,,,Ed Spencer s Auto Body,,
700,FALSE,Vesle.Indiantown,Vesle.Run,Indiantown Run,,40.41474,-76.585555,40.41556,-76.5858,,,,,,,,,,,,Above Webster School Road  near mouth on Ft. Indiantown Gap,,
701,FALSE,Woodrock.FirstForkSinnemahoning,Woodrock.Run,First Fork Sinnemahoning Creek,,41.40161,-78.0229,41.40161,-78.0229,,,,,,,,,,,,Mouth,,
702,FALSE,Beaver.SandyLick,Beaver.Run,Sandy Lick Creek,,41.12503,-78.76289,41.12493,-78.76189,,,,,,,,,,,,Mouth of Little Sandy Creek near YMCA,,
703,FALSE,BeaverTreasureLake.LittleSandy,Beaver.Run.Treasure.Lake,Little Sandy Creek,,41.12503,-78.76289,41.14053,-78.72735,,,,,,,,,,,,Below Anguilla Road,,
704,FALSE,BeaverUpstream.SandyLick,Beaver.Run.Upstream,Sandy Lick Creek,,41.12503,-78.76289,41.13746,-78.73084,,,,,,,,,,,,Above I-80 culvert,,
705,FALSE,Big.Muncy,Big.Run,Muncy Creek,,41.29681,-76.68889,41.302468,-76.697495,,,,,,,,,,,,Above culvert on Big Run Road,,
706,FALSE,Cove.Loyalsock,Cove.Hollow.,Loyalsock Creek,,41.38884,-76.84484,41.391362,-76.843063,,,,,,,,,,,,At mouth & upstream 300m,,
707,FALSE,EastMill.Mill,East.Branch.Mill.Creek,Mill Creek,,41.48403,-76.75358,41.485423,-76.754221,,,,,,,,,,,,Off Mill Creek Rd. behind Creeks Hunting Camp,,
708,FALSE,Fehley.Soldier,Fehley.Run,Soldier Run,,41.09208,-78.85356,41.101131,-78.84825,,,,,,,,,,,,Church Street Bridge. (Old Mine at top of watershed),,
709,FALSE,Fox.Big,Fox.Run,Big Run,,41.29758,-76.69089,41.299274,-76.690456,,,,,,,,,,,,Rt. 220 Culvert,,
710,FALSE,German.LittleMuncy,German.Run,Little Muncy Creek,,41.19787,-76.62617,41.19843,-76.62812,,,,,,,,,,,,1162 Tome Rd.,,
711,FALSE,Juniata.Beaver,Juniata.Run,Beaver Run,,,-78.760522,41.144403,-78.73125,,,,,,,,,,,,Anguilla Road at Treasure Lake Road,,
712,FALSE,Kyle.KyleLake,Kyle.Run,Kyle Lake,,41.15397,-78.85012,41.15908,-78.86259,,,,,,,,,,,,Below culverts on Stevenson Hill Rd. State Fish Lands,,
713,FALSE,LittleSugar.Gregg,Little.Sugar.Run,Gregg Run,,41.23383,-76.69918,41.23113,-76.6966,,,,,,,,,,,,At Hughesville Self Storage on Green Valley Road,,
714,FALSE,Miller.LittleSugar,Miller.Hollow,Little Sugar Run,,41.23194,-76.67823,41.232462,-76.677598,,,,,,,,,,,,Harman Road,,
715,FALSE,Sugar.Gregg,Sugar.Run,Gregg Run,,41.22829,-76.71412,41.23118,-76.70743,,,,,,,,,,,,Clarkstown Road pulloff 150m below Rt 118,,
716,FALSE,UNT18298toPine.Pine,UNT.18298.to.Pine.Creek,Pine Creek,,,-77.357293,40.90189,-77.357284,,,,,,,,,,,,Bzdil Farm,,
717,FALSE,UNT19610toLittleSugar.LittleSugar,UNT.19610.to.Little.Sugar.Run,Little Sugar Run,,41.22916,-76.68352,41.22538,-76.68367,,,,,,,,,,,,Old Laidsville Road,,
718,FALSE,UNT19617toSugar.Sugar,UNT.19617.to.Sugar.Run,Sugar Run,,41.24752,-76.67015,41.247822,-76.669302,,,,,,,,,,,,Green Valley Road near Dr. Poust Road,,
719,FALSE,UNT19667toMuncy.Muncy,UNT.19667.to.Muncy.Creek,Muncy Creek,,41.2996,-76.68158,41.29922,-76.68113,,,,,,,,,,,,Barto Hollow Road,,
720,FALSE,UNT19670toLick.Lick,UNT.19670.to.Lick.Run,Lick Run,,41.3106,-76.63554,41.318,-76.66876,,,,,,,,,,,,Birch Still Road,,
721,FALSE,UNT19701toSpring.Spring,UNT.19701.to.Spring.Run,Spring Run,,41.32275,-76.60681,41.32275,-76.60681,,,,,,,,,,,,At mouth,,
722,FALSE,UNT20011toLoyalsockCre.Loyalsock,UNT.20011.to.Loyalsock.Creek,Loyalsock Creek,,41.40453,-76.74074,41.404799,-76.741203,,,,,,,,,,,,At mouth,,
723,FALSE,UNT20036toDry.Dry,UNT.20036.to.Dry.Run,Dry Run,,41.42586,-76.68564,41.42616,-76.685399,,,,,,,,,,,,Dry Run Rd Hillsgrove (previously not enough fish in 2015.) Hanging culvert present  1 Fish within 12 meters from culvert. Very steep other side of road.,,
724,FALSE,UNT20039toDry.Dry,UNT.20039.to.Dry.Run,Dry Run,,41.43008,-76.67146,41.430141,-76.671797,,,,,,,,,,,,At mouth. Hanging culvert at 53m. Both fish in first 5m,,
725,FALSE,UNT20204toLittleLoyals.LittleLoyalsock,UNT.20204.to.Little.Loyalsock.Creek,Little Loyalsock Creek,,41.50646,-76.57014,41.506713,-76.569952,,,,,,,,,,,,At mouth to Little Loyalsock Creek at Bill Shaffer Lumber,,
726,FALSE,UNT20216toLittleLoyals.LittleLoyalsock,UNT.20216.to.Little.Loyalsock.Creek,Little Loyalsock Creek,,41.50923,-76.53311,41.509346,-76.532972,,,,,,,,,,,,At Mouth,,
727,FALSE,UNT20219toLittleLoyals.LittleLoyalsock,UNT.20219.to.Little.Loyalsock.Creek,Little Loyalsock Creek,,41.50729,-76.5313,41.50729,-76.5313,,,,,,,,,,,,At mouth,,
728,FALSE,UNT20285toLittleLoyals.LittleLoyalsock,UNT.20285.to.Little.Loyalsock.Creek,Little Loyalsock Creek,,41.51765,-76.4372,41.51765,-76.4372,,,,,,,,,,,,Off Rt. 87  Resurvery of dry last year,,
729,FALSE,UNT20301toMarsh.Marsh,UNT.20301.to.Marsh.Run,Marsh Run,,41.53389,-76.39769,41.53389,-76.39769,,,,,,,,,,,,Railroad Street at mouth,,
730,FALSE,UNT20322toLoyalsockCre.Loyalsock,UNT.20322.to.Loyalsock.Creek,Loyalsock Creek,,41.48211,-76.5966,41.48222,-76.596444,,,,,,,,,,,,Sullivan County Fairgrounds,,
731,FALSE,UNT20353toLoyalsockCre.Loyalsock,UNT.20353.to.Loyalsock.Creek,Loyalsock Creek,,41.461795,-76.497916,41.461831,-76.498009,,,,,,,,,,,,At mouth to Loyalsock (25ft cascade down to Loyalsock creek too steep),,
732,FALSE,UNT20410toLoyalsockCre.Loyalsock,UNT.20410.to.Loyalsock.Creek,Loyalsock Creek,,41.45212,-76.3704,41.452451,-76.371641,,,,,,,,,,,,Mouth below huge wetland. No flow above,,
733,FALSE,UNT20445ToLoyalsockCre.Loyalsock,UNT.20445.To.Loyalsock.Creek,Loyalsock Creek,,41.45759,-76.31838,41.454117,-76.316838,,,,,,,,,,,,Route 487 below culvert,,
734,FALSE,UNT20470toLoyalsockCre.Loyalsock,UNT.20470.to.Loyalsock.Creek,Loyalsock Creek,,41.45126,-76.27689,41.449188,-76.279372,,,,,,,,,,,,Gamelands 13 above Shuman Lake Marsh,,
735,FALSE,UNT48699toSoldier.Soldier,UNT.48699.to.Soldier.Run,Soldier Run,,41.09217,-78.81909,41.092301,-78.819387,,,,,,,,,,,,At mouth behind Peoples auto body (Good trout habitat  riffles and pools  but no trout),,
736,FALSE,UNT48708toPitchpine.Pitchpine,UNT.48708.to.Pitchpine.Run,Pitchpine Run,,41.09921,-78.88107,41.097005,-78.876783,,,,,,,,,,,,Reynoldsville Water Authority East Pitchpine Run,,
737,FALSE,UNT48724.SandyLick,UNT.48724,Sandy Lick Creek,,41.13218,-78.80683,41.138338,-78.811922,,,,,,,,,,,,End of Ross Road,,
738,FALSE,UNT48726.SandyLick,UNT.48726,Sandy Lick Creek,,41.12869,-78.80186,41.122477,-78.79359,,,,,,,,,,,,Oldstrip mine or wetlands below  access Via Creation Dr.,,
739,FALSE,UNT48777toWolf.Wolf,UNT.48777.to.Wolf.Run,Wolf Run,,41.18899,-78.727,41.189033,-78.725652,,,,,,,,,,,,Just above mouth  100m off Port-Au-Prince Road below culvert,,
740,FALSE,UNT48790toBeaver.Beaver,UNT.48790.to.Beaver.Run,Beaver Run,,41.12454,-78.74103,41.126662,-78.735659,,,,,,,,,,,,Industrial Drive in Dubois near Walmart,,
741,FALSE,UNT48846toSandyLickCr.SandyLick,UNT.48846.to.Sandy.Lick.Creek,Sandy Lick Creek,,41.12454,-78.74103,41.14527,-78.673226,,,,,,,,,,,,Off Rt. 255 across RR tracks,,
742,FALSE,UNT48933toNorthForkRe.NorthForkRedbank,UNT.48933.to.North.Fork.Redbank.Creek,North Fork Redbank Creek,,41.25204,-79.03519,41.248171,-79.036008,,,,,,,,,,,,Jay Swett Property off Big Dam Road,,
743,FALSE,UNT48935toWindfall.Windfall,UNT.48935.to.Windfall.Run,Windfall Run,,41.26497,-79.00429,41.269101,-79.000442,,,,,,,,,,,,Shaffer Property off JimtownRd.,,
744,FALSE,UNT48937toWindfall.Windfall,UNT.48937.to.Windfall.Run,Windfall Run,,41.26452,-78.9905,41.26428,-78.989332,,,,,,,,,,,,Off Burcher Rd. about 100m up from mouth,,
745,FALSE,UNT48938toWindfall.Windfall,UNT.48938.to.Windfall.Run,Windfall Run,,41.2748,-78.97814,41.2754,-78.97691,,,,,,,,,,,,Don Cepull property off Dixon Road,,
746,FALSE,UNT48939toWindfall.Windfall,UNT.48939.to.Windfall.Run,Windfall Run,,,-78.978514,41.27763,-78.97896,,,,,,,,,,,,Don Cepull property off Dixon Road,,
747,FALSE,UNT48945toNorthForkRe.NorthForkRedbank,UNT.48945.to.North.Fork.Redbank.Creek,North Fork Redbank Creek,,41.24988,-79.02622,41.246918,-79.02477,,,,,,,,,,,,Jay Swett Property,,
748,FALSE,UNT48970toNorthForkRe.NorthForkRedbank,UNT.48970.to.North.Fork.Redbank.Creek,North Fork Redbank Creek,,41.27509,-78.93281,41.274942,-78.932962,,,,,,,,,,,,Gamelands off Bond Road,,
749,FALSE,WindfallBeaverDama.NorthForkRedBank,Windfall.Run..Beaver.Dam.altered.flow.of.Windfall.,North Fork Red Bank Creek,,,-79.029245,41.27608,-78.978284,,,,,,,,,,,,Donald Cepull property  Dixon Road above bridge  above bridge on Dixon road,,
750,FALSE,Wolf.TreasureLake,Wolf.Run,Treasure Lake,,41.183136,-78.733479,41.183401,-78.73286,,,,,,,,,,,,Codrington Rd.,,
751,FALSE,Barren.SouthWoods,Barren.Hollow.Run,South Woods Branch,,41.65885,-78.04644,41.65894,-78.04592,,,,,,,,,,,,Dry Revisit -  at mouth to south woods branch - 16m of flow until disappears into wetland  reamerges 25m later as a trickle up the hillside. All fish from first 16m.,,
752,FALSE,BigCarlson.LittlePortage,Big.Carlson.Hollow,Little Portage Creek,,41.60844,-78.1031,41.608698,-78.103089,,,,,,,,,,,,At mouth,,
753,FALSE,Big.FirstForkSinnemahoning,Big.Hollow.Run,First Fork Sinnemahoning Creek,,41.63994,,41.63615,-77.97463,,,,,,,,,,,,At mouth,,
754,FALSE,BigNelson.JustbelowButternutHollow,Big.Nelson.Run,Just below Butternut Hollow Run,,41.57087,-78.01826,41.57087,-78.01826,,,,,,,,,,,,Log structure Just upstream of confluence with Butternut Hollow Run,,
755,FALSE,Brainard.Bailey,Brainard.Hollow.Run,Bailey Run,,41.53429,-78.069771,41.534495,-78.07038,,,,,,,,,,,,At Mouth to Bailey Run,,
756,FALSE,Butternut.BigNelson,Butternut.Hollow.Run,Big Nelson Run,,41.57092,-78.0181,41.57084,-78.01833,,,,,,,,,,,,At mouth -- Hanging Ledge 5m tall at mouth of Big Nelson Run,,
757,FALSE,Cable.SandyLick,Cable.Run,Sandy Lick Creek,,41.11493,-78.996925,41.114753,-78.997032,,,,,,,,,,,,@ mouth (abrupt culvert face at 50m from mouth; all fish below hanging culvert),,
758,FALSE,Cochrane.Freeman,Cochrane.Hollow.Run,Freeman Run,,41.63655,-78.08936,41.635672,-78.086028,,,,,,,,,,,,Cochrane Hollow Road,,
759,FALSE,Cooney.Freeman,Cooney.Hollow.Run,Freeman Run,,41.61002,-78.0698,41.6134,-78.06936,,,,,,,,,,,,* Landowner says it never runs dry,,
760,FALSE,EastFreeman.Freeman,East.Branch.Freeman.Run,Freeman Run,,41.69719,-78.087522,41.697647,-78.083693,,,,,,,,,,,,Above mouth on bridge at 872,,
761,FALSE,Eckler.Beaver,Eckler.Run,Beaver Run,,41.089355,-79.145882,41.089269,-79.145845,,,,,,,,,,,,At mouth,,
762,FALSE,ElkLick.FirstForkSinnemahoning,Elk.Lick.Run,First Fork Sinnemahoning Creek,,41.64071,-77.973044,41.63877,-77.97142,,,,,,,,,,,,Dry at mouth and upstream at this site into hillside,,
763,FALSE,Ferguson.LittleSandy,Ferguson.Run,Little Sandy Creek,,41.035065,-79.169937,41.03548,-79.168113,,,,,,,,,,,,Ames Rd. (recommend Sampling upstream),,
764,FALSE,FiveMile.Mill,Five.Mile.Run,Mill Creek,,41.161082,-79.00114,41.146348,-78.991497,,,,,,,,,,,,Below Hatten Rd.,,
765,FALSE,Freeman.FirstForkSinnemahoning,Freeman.Run,First Fork Sinnemahoning Creek,,41.709999,-78.144259,41.708648,-78.128938,,,,,,,,,,,,Along Odin Road,,
766,FALSE,Front.Trout,Front.Run,Trout Run,,41.07153,-78.898554,41.069661,-78.901662,,,,,,,,,,,,Reynlow Park Behind Pavillions and Playground,,
767,FALSE,Fuller.SandyLick,Fuller.Run,Sandy Lick Creek,,41.09775,-78.989407,41.097461,-78.989791,,,,,,,,,,,,Below Witch Hollow Rd  (0.3m Hanging Culvert),,
768,FALSE,GasWell.WestFreeman,Gas.Well.Hollow.Run,West Branch Freeman Run,,41.65392,-78.124977,41.65399,-78.12492,,,,,,,,,,,,@ mouth .5m high hanging culvert @ 30m; zero fish above culvert,,
769,FALSE,GasWell.RightBigNelson,Gas.Well.Hollow.Run,Right Branch Big Nelson Run,,41.577225,-78.007347,41.57693,-78.006117,,,,,,,,,,,,at mouth to right branch of big nelson run,,
770,FALSE,Hadden.Clutch,Hadden.Run,Clutch Run,,41.019541,-79.043839,41.019027,-79.044416,,,,,,,,,,,,Below Clark Rd Bridge at confluence with Clutch Run,,
771,FALSE,Hadden2.Clutch,Hadden.Run.2,Clutch Run,,41.019541,-79.043839,41.015838,-79.046931,,,,,,,,,,,,Edge of Gamelands 31,,
772,FALSE,Heath.Prouty,Heath.Hollow.Run,Prouty Run,,41.67204,-77.912944,41.67234,-77.91257,,,,,,,,,,,,Just above mouth at Road Crossing. Heavy moss & plants growing in channel.,,
773,FALSE,Horton.EastForkSinnemahoning,Horton.Run,East Fork Sinnemahoning Creek,,41.616558,-77.875053,41.616588,-77.87479,,,,,,,,,,,,At Mouth,,
774,FALSE,Jacob.Freeman,Jacob.Run,Freeman Run,,41.668697,-78.088791,41.668736,-78.089094,,,,,,,,,,,,At mouth  Poor connection to Freeman Run  drains thru a rocky thicket,,
775,FALSE,LickIsland.FirstForkSinnemahoning,Lick.Island.Run,First Fork Sinnemahoning Creek,,41.369444,-78.050278,41.38579,-78.06877,,,,,,,,,,,,50m above confluence with Gravely Run,,
776,FALSE,Lick.LittleSandy,Lick.Run,Little Sandy Creek,,41.044937,-79.089478,41.04582,-79.085632,,,,,,,,,,,,Below Coolspring Rd.,,
777,FALSE,LittleCarlson.LittlePortage,Little.Carlson.Hollow.Run,Little Portage Creek,,41.60898,-78.0914,41.609378,-78.094529,,,,,,,,,,,,At mouth to Little Portage Creek,,
778,FALSE,LittleNelson.FirstForkSinnemahoning,Little.Nelson.Run,First Fork Sinnemahoning Creek,,41.548764,-78.029227,41.549033,-78.029477,,,,,,,,,,,,Along Rt 872 just above mouth,,
779,FALSE,LittlePortage.Freeman,Little.Portage.Creek,Freeman Run,,41.60395,-78.0656,41.60405,-78.0658,,,,,,,,,,,,30m upstream from mouth,,
780,FALSE,Long.EastForkSinnemahoning,Long.Hollow.Run,East Fork Sinnemahoning Creek,,41.55416,-77.95491,41.55416,-77.95491,,,,,,,,,,,,Dry,,
781,FALSE,LowerVag.EastForkSinnemahoning,Lower.Vag.Hollow.Run,East Fork Sinnemahoning Creek,,41.539352,-77.990181,41.538746,-77.984549,,,,,,,,,,,,Off East Fork Road. Braided marshland at bottom  Massive thickets of growth.  Posted upstream  didn t go upstream. Recommend early season re-survey upstream due to Brook Trout found in Upper Vag Hollow.,,
782,FALSE,Mahon.FirstForkSinnemahoning,Mahon.Run,First Fork Sinnemahoning Creek,,41.494473,-78.042885,41.492336,-78.040129,,,,,,,,,,,,End of DCNR property where flows under Mahon Run Road,,
783,FALSE,Marvin.EastForkSinnemahoning,Marvin.Run,East Fork Sinnemahoning Creek,,41.5625,-77.936386,41.561671,-77.93162,,,,,,,,,,,,Marvin Run Rd  Past camps,,
784,FALSE,Nestor.FirstForkSinnemahoning,Nestor.Hollow.Run,First Fork Sinnemahoning Creek,,41.62378,-78.02686,41.62621,-78.02711,,,,,,,,,,,,Below road crossing  also went 300m up into woods and dry,,
785,FALSE,Owl.FirstForkSinnemahoning,Owl.Run,First Fork Sinnemahoning Creek,,41.462891,-78.058487,41.462898,-78.058044,,,,,,,,,,,,Dry at mouth and 300m upstream at (41.463288  -78.055068),,
786,FALSE,Painter.Pine,Painter.Run,Pine Run,,40.966679,-79.211678,40.967454,-79.209976,,,,,,,,,,,,Old railroad bridge off Powell Lane,,
787,FALSE,Patton.Redbank,Patton.Run,Redbank Creek,,41.05894,-79.203671,41.059898,-79.203671,,,,,,,,,,,,@ mouth near redbank valley trail,,
788,FALSE,Patton2.Redbank,Patton.Run.2,Redbank Creek,,41.05894,-79.203671,41.07163,-79.21354,,,,,,,,,,,,Cunningham Road (Orange from trib on left),,
789,FALSE,Pine.Redbank,Pine.Creek,Redbank Creek,,40.02783,-79.262772,41.037838,-79.258351,,,,,,,,,,,,At Rt. 28 Bridge,,
790,FALSE,Pine2.Redbank,Pine.Creek.2,Redbank Creek,,40.02783,-79.262772,41.068942,-79.241317,,,,,,,,,,,,Dewey Rd,,
791,FALSE,Pine3.Redbank,Pine.Creek.3,Redbank Creek,,40.02783,-79.262772,41.093494,-79.227394,,,,,,,,,,,,Pioneer Rd.,,
792,FALSE,Pine.FirstForkSinnemahoning,Pine.Run,First Fork Sinnemahoning Creek,,41.64838,-77.9674,41.64838,-77.9674,,,,,,,,,,,,At mouth - landowner claims it was dry a few weeks ago - also has hanging culvert,,
793,FALSE,Rattlesnake.Redbank,Rattlesnake.Run,Redbank Creek,,41.134578,-79.143493,41.13521,-79.143411,,,,,,,,,,,,At mouth,,
794,FALSE,Rattlesnake.FirstForkSinnemahoning,Rattlesnake.Run,First Fork Sinnemahoning Creek,,41.45507,-78.0489,41.455067,-78.04887,,,,,,,,,,,,At mouth  upstream for 300m,,
795,FALSE,RightBigNelson.BigNelson,Right.Branch.Big.Nelson.Run,Big Nelson Run,,41.573208,-78.016739,41.57731,-78.00694,,,,,,,,,,,,Above mouth to Gas Hollow Well,,
796,FALSE,Smathers.FiveMile,Smathers.Run,Five Mile Run,,41.107609,-79.094679,41.10803,-79.095002,,,,,,,,,,,,at mouth,,
797,FALSE,South.EastFreeman,South.Hollow.Run,East Branch Freeman Run,,41.69704,-78.079408,41.695872,-78.078175,,,,,,,,,,,,Bucking Horse Farm,,
798,FALSE,Stuckey.WestFreeman,Stuckey.Hollow,West Branch Freeman Run,,41.64879,-78.11624,41.648792,-78.1160663,,,,,,,,,,,,Ron Warfuel Property off Rt 879  Sporadic puddles,,
799,FALSE,SugarCamp.Pine,Sugar.Camp.Run,Pine Creek,,40.96173,-79.23697,40.962591,-79.236553,,,,,,,,,,,,Just above mouth below bridge on Rt,,
800,FALSE,Swamp.FiveMile,Swamp.Run,Five Mile Run,,41.144924,-79.07723,41.144641,-79.077237,,,,,,,,,,,,At mouth Emory Property -- Very Orange,,
801,FALSE,Swamp2.FiveMile,Swamp.Run.2,Five Mile Run,,41.144924,-79.07723,41.130356,-79.058651,,,,,,,,,,,,Linda Lucot - 1694 Swamp Run Rd. Brookville  PA 15825,,
802,FALSE,Tarnkiln.Redbank,Tarnkiln.Run,Redbank Creek,,41.070482,-79.186919,41.073077,-79.165511,,,,,,,,,,,,Galbreath rd.,,
803,FALSE,Turnip.Big,Turnip.Run,Big Run,,41.020969,-78.904766,41.019507,-78.913444,,,,,,,,,,,,Township Road 506 Bridge,,
804,FALSE,UNTtoBorieRM2612.Borie,UNT.to.Borie.Branch..RM.2.61..2,Borie Branch,,41.68558,-77.95363,41.69425,-77.96101,,,,,,,,,,,,296 SR 3003. Landowner says only water in it after heavy rain.,,
805,FALSE,UNTtoBoriesRM261.Borie,UNT.to.Bories.Branch..RM.2.61.,Borie Branch,,41.68558,-77.95363,41.68584,-77.954105,,,,,,,,,,,,At mouth by Summit Township office,,
806,FALSE,UNTtoEastLickingRM1066.EastLicking,UNT.to.East.Licking.Creek..RM.10.66.,East Licking Creek,,40.54605,-77.527585,40.544405,-77.529352,,,,,,,,,,,,Along Licking Creek Road  followed down to mouth with east licking creek  two other overland springs join upstream of this one,,
807,FALSE,UNTtoEastLickingRM1148.EastLicking,UNT.to.East.Licking.Creek..RM.11.48.,East Licking Creek,,40.541197,-77.5403,40.54093,-77.539973,,,,,,,,,,,,at mouth below licking creek rd,,
808,FALSE,UNTtoEastLickingRM1155.EastLicking,UNT.to.East.Licking.Creek..RM.11.55.,East Licking Creek,,40.541164,-77.541721,40.54095,-77.54178,,,,,,,,,,,,Below Bridge on Licking Creek Rd.,,
809,FALSE,UNTtoEastLickingRM1292.EastLicking,UNT.to.East.Licking.Creek..RM.12.92.,East Licking Creek,,40.531822,-77.562026,40.53149,-77.56122,,,,,,,,,,,,At mouth  hanging culvert above road .75m high,,
810,FALSE,UNTtoEastLickingRM1322.EastLicking,UNT.to.East.Licking.Creek..RM.13.22.,East Licking Creek,,40.530668,-77.567285,40.53011,-77.56686,,,,,,,,,,,,Near Rattlesnake Cabin. Bailey Coders place. Hanging culvert under Licking creek Road. No fish above.,,
811,FALSE,UNTtoEastLickingRM919.EastLicking,UNT.to.East.Licking.Creek..RM.9.19.,East Licking Creek,,40.554325,-77.504704,40.55433,-77.507489,,,,,,,,,,,,1m high waterfall 7m from road. went to mouth,,
812,FALSE,UNTtoEastLickingRM968.EastLicking,UNT.to.East.Licking.Creek..RM.9.68.,East Licking Creek,,40.552526,-77.513824,40.552802,-77.513957,,,,,,,,,,,,Along Licking Creek Rd between road and resevoir. Near Nipple Lane .5m hanging culvert on road is barrier  all fish from 1st 35m.,,
813,FALSE,UNTtoFiveMileRM339.FiveMile,UNT.to.FiveMile.Run..RM.3.39.,FiveMile Run,,41.111905,-79.089669,41.111994,-79.089869,,,,,,,,,,,,Slimak Rd at mouth - Gilford Property - Waterfall 53m upstream (1m Drop)),,
814,FALSE,UNTtoFreemanRM884.Freeman,UNT.to.Freeman.Run..RM.8.84.,Freeman Run,,41.70182,-78.091203,41.70244,-78.0901,,,,,,,,,,,,Patricia Wilson Property on Odin Road; 2 passes  dry at bottom  no connection  dries up at end of field,,
815,FALSE,UNTtoLickIslandRM211.LickIsland,UNT.to.Lick.Island.Run..RM.2.11.,Lick Island Run,,41.386857,-78.077225,41.386853,-78.07685,,,,,,,,,,,,At mouth,,
816,FALSE,UNTtoLickIslandRM274.LickIsland,UNT.to.Lick.Island.Run..RM.2.74.,Lick Island Run,,41.393091,-78.084941,41.392918,-78.084892,,,,,,,,,,,,At mouth to Lick Island Run,,
817,FALSE,UNTtoLittleSandyRM1485.LittleSandy,UNT.to.Little.Sandy.Creek..RM.14.85.,Little Sandy Creek,,41.0363,-79.028806,41.03694,-79.02894,,,,,,,,,,,,About 100m above mouth on Game Lands 231,,
818,FALSE,UNTtoLittleSandyRM1758.LittleSandy,UNT.to.Little.Sandy.Creek..RM.17.58.,Little Sandy Creek,,41.04722,-78.985288,41.04731,-78.985362,,,,,,,,,,,,At Mouth,,
819,FALSE,UNTtoLittleSandyRM1825.LittleSandy,UNT.to.Little.Sandy.Creek..RM.18.25.,Little Sandy Creek,,41.038951,-78.983588,41.038988,-78.983475,,,,,,,,,,,,At mouth (Giant wetland at confluence & upstream),,
820,FALSE,UNTtoLittleSandyRM308.LittleSandy,UNT.to.Little.Sandy.Creek..RM.3.08.,Little Sandy Creek,,41.033119,-79.183298,41.0336,-79.183695,,,,,,,,,,,,Carl J. Bish  1725 Langville Rd  Mayport  PA 16240 (814-856-2929). NO PERMISSION. Stocking preseason is too early. 30 days in advance. Wanted it one week in Advance. Talked to Srgt Vance Dunbar. Brian Ensign threatened to cut off pre season stocking. Sayi,,
821,FALSE,UNTtoNorthForkRedbankRM085.NorthForkRedbank,UNT.to.North.Fork.Redbank.Creek..RM.0.85.,North Fork Redbank Creek,,41.16885,-79.073532,41.168933,-79.073168,,,,,,,,,,,,At mouth,,
822,FALSE,UNTtoRedbankRM3298.Redbank,UNT.to.Redbank.Creek..RM.32.98.,Redbank Creek,,41.05985,-79.200233,41.059875,-79.19989,,,,,,,,,,,,@ mouth,,
